,doi,type,text_redacted
1567,10.1016/j.matlet.2015.08.147,sol_gel_ceramic_synthesis,The YIG precursor sol was prepared by the sol-gel  ... lization. The cooling process was made to 25 degC.
1568,10.1016/j.electacta.2014.09.040,sol_gel_ceramic_synthesis,The nanosized pristine Li3V2(PO4)3 (abbreviated as ... min in flowing N2 by using microwave tube furnace.
1569,10.1016/j.jpowsour.2013.10.091,sol_gel_ceramic_synthesis,NaVPO4F was prepared by a sol-gel method [20]. V2O ... tube furnace at 800 degC for 6 h under flowing N2.
1570,10.1016/j.apcatb.2014.07.022,sol_gel_ceramic_synthesis,The MnFe2O4-SiC (or diatomite) powders were synthe ...  diatomite) in MnFe2O4-SiC (or diatomite) was 50%.
1571,10.1007/s10854-012-0622-z,sol_gel_ceramic_synthesis,"Zn1-xCuxO nanoparticles with x = 0.03, 0.05, 0.07  ...  the carrying gas to form Zn1-xCuxO nanoparticles."
1572,10.1016/j.matlet.2005.12.086,sol_gel_ceramic_synthesis,"For comparison purposes, conventional barium hexaf ... and finally thermally treated at 900 degC for 2 h."
1573,10.1016/j.ssi.2013.09.012,sol_gel_ceramic_synthesis,"Samples with nominal stoichiometry Li1.2 + xTi1.9  ... atmosphere, by applying a heat ramp of 3 degC/min."
1574,10.1016/j.optmat.2014.05.019,sol_gel_ceramic_synthesis,(4-x)MgO*xMgF2*GeO2:0.02Mn4+ samples were prepared ... ed samples were cooled slowly to room temperature.
1575,10.1007/s10853-013-7445-z,sol_gel_ceramic_synthesis,The polyacrylamide sol-gel process used to prepare ... ature (600-1200 degC) to obtain different samples.
1576,10.1016/j.jpowsour.2015.02.049,sol_gel_ceramic_synthesis,"The spinel LiMn1.94MO4 (M = Mn0.06, Mg0.06, Si0.06 ...  compounds were synthesized by the same technique."
1577,10.1016/j.jelechem.2014.02.013,sol_gel_ceramic_synthesis,All the samples were prepared by a sol-gel method. ... hen calcined at 700 degC for 8 h in flowing argon.
1578,10.1016/j.nanoen.2015.01.004,sol_gel_ceramic_synthesis,Bi0.5(Na0.82K0.18)0.5TiO3 (BNKT) and K0.5Na0.5Nb0. ... . Then the products were calcined at 650-800 degC.
1579,10.1111/j.1551-2916.2010.03640.x,sol_gel_ceramic_synthesis,"The Eu3+-doped BaLn2ZnO5 (Ln=Y, Gd, and La) phosph ... 0degC, for 5 h in air with 4degC/min heating rate."
1580,10.1016/j.jpowsour.2007.06.203,sol_gel_ceramic_synthesis,LiMnPO4 powder was prepared by a sol-gel method us ... mental temperatures (450-800 degC) for 3 h in air.
1581,10.1016/j.apsusc.2009.04.193,sol_gel_ceramic_synthesis,All the samples were prepared using a sol-gel meth ...  600 degC for 1 h to obtain Sn1-xMnxO2 thin films.
1582,10.1016/j.jpowsour.2013.02.019,sol_gel_ceramic_synthesis,Two different LVP samples were prepared via a sol- ...  and oxalic acid will be indicated as LVP/CA + OA.
1583,10.1016/j.physe.2012.09.019,sol_gel_ceramic_synthesis,"The Zn(NO3)2*6H2O (99.9%), NH4VO3 (99.9%), Cu(NO3) ...  were obtained after sol-gel process and sintered."
1584,10.1016/j.elecom.2008.06.021,sol_gel_ceramic_synthesis,Modified sol-gel method was used to synthesize nan ... tive atmosphere (named as MSG-Mg1.03Mn0.97SiO4/C).
1585,10.1016/j.jpcs.2007.01.009,sol_gel_ceramic_synthesis,The La1-xMgxFeO3 powders were prepared by sol-gel  ... fraction (XRD) to determine the phase composition.
1586,10.1016/j.optmat.2015.11.029,sol_gel_ceramic_synthesis,"The Gd1-xY(MoO4)3:xRE3+ (RE = Eu, Dy, Sm, Tb) samp ...  degC for 4 h in air to produce the final product."
1587,10.1002/pssb.201100561,sol_gel_ceramic_synthesis,The experimental procedure was carried out in two  ... at 600 degC for 4 h by using a ramp of 5 degC/min.
1588,10.1016/j.apcata.2009.09.005,sol_gel_ceramic_synthesis,"The fluorite oxides Ni-Ce0.72Zr0.28O2 were synthes ... degC for 6 h, with a heating ramp of 2 degC min-1."
1589,10.1016/j.snb.2013.04.096,sol_gel_ceramic_synthesis,"NASICON was synthesized from ZrO(NO3)2, NaNO3, (NH ... tes were 10 degC/min and 5 degC/min, respectively."
1590,10.1016/j.matchemphys.2010.12.045,sol_gel_ceramic_synthesis,Series of the perovskite-type La0.7Sr0.3Cr0.4Mn0.6 ... 12 h and then calcined at 800 degC for 1 h in air.
1591,10.1007/s10854-014-2635-2,sol_gel_ceramic_synthesis,The Bi2/3Cu3Ti4O12 (BCTO) samples were prepared by ... 0 degC for 7.5 h with a ramp rate of 2 degC min-1.
1592,10.1016/j.matchemphys.2004.09.031,sol_gel_ceramic_synthesis,"The synthesis procedures in the sol-gel process em ... nceforth named as S-T-14 and C-T-12, respectively."
1593,10.1016/j.mseb.2006.01.008,sol_gel_ceramic_synthesis,"The NFPs were prepared by the sol-gel method. Firs ... n bodies, absolutely following the sol-gel method."
1594,10.1016/j.optmat.2013.04.008,sol_gel_ceramic_synthesis,Eu3+-doped Ba3Y2WO9 phosphors were prepared by sol ... 0 degC for 10 h in air producing the white powder.
1595,10.1016/j.ssi.2010.08.019,sol_gel_ceramic_synthesis,The surface of the LiMn2O4 particles was modified  ...  the particles were heated at 350 degC for 30 min.
1596,10.1016/j.jpowsour.2011.08.114,sol_gel_ceramic_synthesis,"Li4Ti5O12 was synthesized based on a sol-gel metho ... , the color of the solution remained light yellow."
1597,10.1016/j.jpowsour.2014.03.013,sol_gel_ceramic_synthesis,The BZCY electrolyte powders were synthesized thro ... 0 degC in air for 5 h to obtain a BZCY perovskite.
1598,10.1016/j.electacta.2011.02.093,sol_gel_ceramic_synthesis,Li9V3-xCrx(P2O7)3(PO4)2 (x = 0.0-0.5) cathode mate ... ered at 750 degC for 10 h under the same ambience.
1599,10.1016/j.apcatb.2010.02.006,sol_gel_ceramic_synthesis,The MnOx-CeO2 mixed oxide catalyst was prepared by ... s CeO2 and MnOx were prepared by a similar method.
1600,10.1016/j.optmat.2011.11.011,sol_gel_ceramic_synthesis,The nanopowders were prepared using sol-gel method ... lcined in the air atmosphere at 1000 degC for 7 h.
1601,10.1016/j.cej.2014.01.017,sol_gel_ceramic_synthesis,"Calcium nitrate tetrahydrate (Ca(NO3)2*4H2O), yttr ... sents the weight percentage of CaO in the sorbent."
1602,10.1016/j.ssi.2015.11.028,sol_gel_ceramic_synthesis,Bare Li[Li0.2Ni0.17Co0.07Mn0.56]O2 was synthesized ... egC in air for 12 h to obtain the target material.
1603,10.1016/j.jpowsour.2016.06.065,sol_gel_ceramic_synthesis,Bulk CuCo2O4 were synthesized through a sol-gel me ... egC for 3 h in air to get the bulk CuCo2O4 powder.
1604,10.1016/j.matchemphys.2015.09.018,sol_gel_ceramic_synthesis,The 1-5 wt.% LTO-coated LFP/C composites were synt ... re to obtain 1-5 wt.% LTO-coated LFP/C composites.
1605,10.1016/j.jlumin.2011.05.060,sol_gel_ceramic_synthesis,For samarium-doped Sr4Al14O25 samples two differen ... 1400 degC) under CO or H2(10%)/N2(90%) atmosphere.
1606,10.1016/j.optmat.2010.04.031,sol_gel_ceramic_synthesis,"Y3-xMg2AlSi2O12: Ce x 3 + samples with different C ... guaranteed 100% CO atmosphere, irrespective of N2."
1607,10.1016/j.solidstatesciences.2010.07.015,sol_gel_ceramic_synthesis,"Zhou et al. [16] reported NiTiO3 powders by coprec ... ium isopropoxide, citric acid and ethylene glycol."
1608,10.1016/j.ssi.2005.08.015,sol_gel_ceramic_synthesis,Li[Co1-2x(Li1 / 3Mn2 / 3)x(Ni1 / 2Mn1 / 2)x]O2 (x  ... ts of Rietveld refinements from their XRD spectra.
1609,10.1016/j.electacta.2014.11.121,sol_gel_ceramic_synthesis,The Li3VO4 anode materials were synthesized via fa ... or 12 h under air atmosphere to yield pure Li3VO4.
1610,10.1016/j.electacta.2012.10.044,sol_gel_ceramic_synthesis,The Li2ZnTi3O8/C nanocomposite was prepared by usi ... ized by using the same route under air atmosphere.
1611,10.1016/j.jnoncrysol.2010.09.036,sol_gel_ceramic_synthesis,The precursor powders were synthesized by the sol- ... C for 3 hours in order to obtain a better SC path.
1612,10.1016/j.jallcom.2011.12.079,sol_gel_ceramic_synthesis,LiCoO2-coated LiMn2O4 was synthesized by a sol-gel ... iMn2O4 microspheres would be obtained as a result.
1613,10.1016/j.ijhydene.2012.06.102,sol_gel_ceramic_synthesis,The GdBaCo2O5+δ oxide powder was synthesized by a  ... terpineol binder to prepare the GBCO and SDC inks.
1614,10.1016/j.jpowsour.2006.07.019,sol_gel_ceramic_synthesis,The samples of spinel LiAl0.05Mn1.95O4 were prepar ... n air for 10 h to obtain the final spinel product.
1615,10.1016/j.powtec.2015.03.022,sol_gel_ceramic_synthesis,Zn0.6 - xNixCu0.4Fe2O4 (0 <= x <= 0.6) samples wer ... s process of our samples is represented in Fig. 1.
1616,10.1016/j.jeurceramsoc.2014.08.032,sol_gel_ceramic_synthesis,"Nanocrystalline La2Zr2O7 powders of single prochlo ... W*m-1*K-1, which was much lower than that of 7YSZ."
1617,10.1016/j.jpcs.2008.01.021,sol_gel_ceramic_synthesis,Red emitting phosphor samples R2-xEux(MoO4)3 (R=La ... ared by solid-state method according to Ref. [17].
1618,10.1016/j.jpcs.2010.10.074,sol_gel_ceramic_synthesis,The La0.875Ba0.125FeO3 nanocrystalline powders wer ... fraction (XRD) to determine the phase composition.
1619,10.1002/anie.200903444,sol_gel_ceramic_synthesis,Metal nitrates and citric acid (C6H8O7[?]H2O) were ... gel autocombustion in a tube furnace was 300 degC.
1620,10.1016/j.apsusc.2012.07.072,sol_gel_ceramic_synthesis,The BaFe12O19/Ni0.8Zn0.2 Fe2O4 nanocomposite ferri ... 00 degC for 2 h to form the nanocomposite ferrite.
1621,10.1007/s10853-011-5378-y,sol_gel_ceramic_synthesis,"TiO2 nanoparticles, with zinc and/or phosphorus do ... res, ranging 400-1,000 degC for 2 h, respectively."
1622,10.1007/s10854-014-1836-z,sol_gel_ceramic_synthesis,"In the present investigation, Zn0.96-xCo0.04CuxO ( ... ir atmosphere for 4 h followed by furnace cooling."
1623,10.1016/j.jallcom.2015.05.107,sol_gel_ceramic_synthesis,The raw materials were aluminum nitrate (Al(NO3)3[ ... taining MgAl2O4 spinel by modified sol-gel method.
1624,10.1016/j.jpcs.2013.02.005,sol_gel_ceramic_synthesis,"Ni0.5-2xMgxCu0.05Zn0.45+xFe2O4 (x=0.0, 0.04, 0.08, ... te of 2 degC/min in a programmable muffle furnace."
1625,10.1016/j.ijhydene.2014.08.131,sol_gel_ceramic_synthesis,Nd0.5Sr0.5Fe0.8Cu0.2O3-δ powders were synthesized  ... ed by Mastersizer 2000 (Malvern Instruments Ltd.).
1626,10.1016/j.jallcom.2012.02.112,sol_gel_ceramic_synthesis,Ca3-xMxCo4-yCuyO9 powders with different doping an ... PS process was described in our earlier work [12].
1627,10.1016/j.optmat.2013.04.028,sol_gel_ceramic_synthesis,"Besides, a powder SrLaAlO4:Mn(0.02%) was synthesiz ... onfirm the single phase compound of SLA structure."
1628,10.1016/j.synthmet.2014.07.027,sol_gel_ceramic_synthesis,The BaFe12O19/Ni0.8Zn0.2Fe2O4 nanocomposite ferrit ... 00 degC for 2 h to form the nanocomposite ferrite.
1629,10.1016/j.cattod.2004.09.012,sol_gel_ceramic_synthesis,BaTi1 - xNixO3 perovskite catalysts were prepared  ... r another 3 h to obtain three different catalysts.
1630,10.1016/j.matlet.2013.02.064,sol_gel_ceramic_synthesis,"The ZnO NPs have been synthesized using sol-gel me ... ir at 250, 500, 750, 1000 and 1250 degC, for 10 h."
1631,10.1016/j.matchemphys.2008.06.051,sol_gel_ceramic_synthesis,"The powders of Sr- and Mg-doped lanthanum gallate  ...  and Petric [4] and Tas et al. [16], respectively."
1632,10.1002/cssc.201500028,sol_gel_ceramic_synthesis,"BSCF, Sm0.5Sr0.5CoO3-δ (SSC), SDC powder was synth ... er catalytic activity and coking resistance tests."
1633,10.1016/j.msea.2006.10.011,sol_gel_ceramic_synthesis,Chemical processing techniques have been used to s ... l2O6 by combustion of metal nitrate-urea mixtures.
1634,10.1007/s10854-013-1543-1,sol_gel_ceramic_synthesis,"In the present investigation, Zn0.94Mn0.02Ni0.04O  ... on/diluted citric acid into the original solution."
1635,10.1016/j.apcatb.2012.09.015,sol_gel_ceramic_synthesis,"CuFe2O4 MNPs were prepared by sol-gel combustion m ... ctively, but with calcination at 400 degC for 1 h."
1636,10.1007/s10008-012-1810-8,sol_gel_ceramic_synthesis,"The LiNiyMnyCo1 - 2yO2 [y = 0.5, 0.45, and 0.4] ac ...  ground and subjected to characterization studies."
1637,10.1016/j.jpowsour.2013.07.114,sol_gel_ceramic_synthesis,LiNi0.5Mn1.5O4 powders were prepared via spray pyr ... treating the precursor in air at 800 degC for 4 h.
1638,10.1016/j.matchemphys.2005.06.029,sol_gel_ceramic_synthesis,"All chemicals were of analytical grade and were us ... h, followed by cooling to room temperature slowly."
1639,10.1007/s10008-014-2486-z,sol_gel_ceramic_synthesis,The cathode compound was synthesized by a sol-gel  ... r powder was calcined in air at 850 degC for 24 h.
1640,10.1016/j.optmat.2013.12.015,sol_gel_ceramic_synthesis,ZnO nanoparticles were prepared through sol-gel me ...  /min to obtain MgxZn1-xO with different x values.
1641,10.1016/j.fuel.2015.12.009,sol_gel_ceramic_synthesis,The four catalyst samples used in this study were  ... lycol was used as the solvent of antimony nitrate.
1642,10.1016/j.actamat.2008.10.047,sol_gel_ceramic_synthesis,LSSM oxide powder was synthesized by a combined ED ... final products with the desired lattice structure.
1643,10.1016/j.materresbull.2015.09.024,sol_gel_ceramic_synthesis,"All the chemicals used were analytical grade reage ... epared at Co/Bi molar ratio of 0.05, respectively."
1644,10.1016/j.jallcom.2006.06.007,sol_gel_ceramic_synthesis,"In order to obtain high purity and homogenous powd ...  pressing into pellets, this process was repeated."
1645,10.1016/j.ssi.2007.10.013,sol_gel_ceramic_synthesis,The (La0.9Sr0.1) (Cr0.85 Fe0.05 Co0.05 Ni0.05)O3 - ... nt of commonly observed SrCrO4 impurity phase [9].
1646,10.1016/j.jpowsour.2007.07.055,sol_gel_ceramic_synthesis,Spinel oxides with nominal stoichiometries CoFe2O4 ...  from 600 to 1000 degC for 24 h in air atmosphere.
1647,10.1016/j.ssi.2014.02.018,sol_gel_ceramic_synthesis,A series of Co-doped Li9V3 - xCox(P2O7)3(PO4)2/C ( ...  h under the same ambience in quartz tube furnace.
1648,10.1007/s10853-014-8033-6,sol_gel_ceramic_synthesis,MgxNi1-xFe2O4 powders with nominal compositions x  ... the sintered ceramics are in the range of 90-95 %.
1649,10.1016/j.jpowsour.2007.12.115,sol_gel_ceramic_synthesis,The citric acid assisted sol-gel method [14] has b ... eating rate of 5 degC per min at 800 degC for 8 h.
1650,10.1016/j.cattod.2011.03.002,sol_gel_ceramic_synthesis,CuOx-CeO2 mixed oxides were prepared through a cit ... xides. CeO2 was prepared through a similar method.
1651,10.1016/j.electacta.2010.07.059,sol_gel_ceramic_synthesis,"Li2Fe1-xCrxSiO4 (x = 0, 0.03, 0.06, 0.12) were pre ... en calcined at 700 degC for 12 h in flowing argon."
1652,10.1016/j.jallcom.2015.04.183,sol_gel_ceramic_synthesis,ZrO2 nanostructures of various sizes have been syn ... or studying its photocatalytic activity on MB dye.
1653,10.1016/j.matchemphys.2010.10.051,sol_gel_ceramic_synthesis,KNd2Ti3O9.5 was fabricated by stearic acid sol-gel ...  ranging from 400 degC to 900 degC for 2 h in air.
1654,10.1016/j.mseb.2005.11.042,sol_gel_ceramic_synthesis,The LiCo1-yNiyO2 (0.2 <= y <= 0.8) powders were sy ... ne grained materials of submicron-sized particles.
1655,10.1007/s10854-013-1596-1,sol_gel_ceramic_synthesis,Polycrystalline samples having the general formula ... d at a pressure of 8 ton cm-2 to form the pellets.
1656,10.1016/j.jpowsour.2008.04.087,sol_gel_ceramic_synthesis,Lanthanum aluminum garnet ceramic powders were syn ... o yield crystalline 3LaAlO3:Al2O3 ceramic powders.
1657,10.1016/j.mseb.2013.03.016,sol_gel_ceramic_synthesis,Chromium doped TiO2 nanoparticles with chromium co ...  h to get crystalline Cr doped TiO2 nanoparticles.
1658,10.1016/j.optmat.2012.01.034,sol_gel_ceramic_synthesis,Herewith described CaLu2Al4SiO12:Ce3+ samples with ... red for 4 h at 1400-1500 degC under CO atmosphere.
1659,10.1016/j.jeurceramsoc.2007.08.006,sol_gel_ceramic_synthesis,"For commonly hydrothermal treatment, a gel similar ... ed after calcination at about 1300 degC for 6 h.14"
1660,10.1016/j.jpcs.2015.12.015,sol_gel_ceramic_synthesis,The LLTO has been synthesized by sol-gel method [1 ... her fired at 900 degC for 1 h in a muffle furnace.
1661,10.1016/j.matlet.2012.04.118,sol_gel_ceramic_synthesis,The synthesis of SDC nanopowders through RF sol-ge ... eparation method and calcined at 500 degC for 3 h.
1662,10.1016/j.electacta.2008.02.002,sol_gel_ceramic_synthesis,Powdered MnxCu1-xCo2O4 samples with nominal compos ... form the oxide powders with different Mn contents.
1663,10.1016/j.jallcom.2010.08.146,sol_gel_ceramic_synthesis,"Analytical grade chromium nitrate [Cr(NO3)3*9H2O], ...  to about 773 K to remove out the binder material."
1664,10.1016/j.jpowsour.2013.01.135,sol_gel_ceramic_synthesis,Li4Ti5O12 was synthesized by the sol-gel method us ...  degC for different times to obtain final powders.
1665,10.1016/j.jpcs.2006.04.001,sol_gel_ceramic_synthesis,"The various samples of Sr, Mg-doped lanthanum gall ... iffraction and scanning electron microscopy (SEM)."
1666,10.1016/j.electacta.2003.11.001,sol_gel_ceramic_synthesis,"LiNi0.8-yTiyCo0.2O2 (y=0, 0.025, 0.050, 0.075, 0.1 ... eaction products were ground and filtrated lastly."
1667,10.1016/j.jallcom.2010.06.205,sol_gel_ceramic_synthesis,The W-type barium ferrite (Ba0.9Gd0.1(Zn0.3Co0.7)2 ... e the gel during the preparation of dry precursor.
1668,10.1016/j.cej.2012.07.010,sol_gel_ceramic_synthesis,The support and catalyst were prepared according t ... gC for 6 h to obtain the support CuO-Ce0.5Mn0.5O2.
1669,10.1016/j.jphotochem.2014.07.024,sol_gel_ceramic_synthesis,"The Ni-TiO2 photocatalysts were prepared with the  ...  as Ni1-TiO2, Ni2-TiO2 and Ni3-TiO2, respectively."
1670,10.1007/s10853-013-7538-8,sol_gel_ceramic_synthesis,SHA powder was synthesized by the sol-gel method r ... lcined at 600 degC for 5 h to obtain a SHA powder.
1671,10.1016/j.apsusc.2017.04.045,sol_gel_ceramic_synthesis,"Cu-TiO2 nanoparticles were synthesized by a sol-ge ... rocedures, and ZnAc was used as the ZnO precursor."
1672,10.1016/j.jcat.2015.06.009,sol_gel_ceramic_synthesis,"The sol-gel method: Cerium nitrate (Sigma-Aldrich, ... repared nanocomposite catalyst was named M1-Ce-SM."
1673,10.1016/j.cej.2014.12.035,sol_gel_ceramic_synthesis,The LaNiO3 NPs were prepared by the modified sol-g ... aled at 973 K for 3 h in air to obtain LaNiO3 NPs.
1674,10.1016/j.matlet.2016.06.118,sol_gel_ceramic_synthesis,"Powders Bi1-xEuxFeO3 of (BEFO) with x = 0 , 0.05 , ... n annealing treatment at 500 degC in air for 24 h."
1675,10.1016/j.ijhydene.2011.08.111,sol_gel_ceramic_synthesis,Nanocrystalline MYC powder was synthesized by a so ... owder was reduced in hydrogen at 700 degC for 2 h.
1676,10.1016/j.fuproc.2013.11.008,sol_gel_ceramic_synthesis,"The impregnation method employed here was based on ... Imp-Ti0.1, Imp-Ti0.2, and Imp-Ti0.3, respectively."
1677,10.1016/j.optmat.2015.05.019,sol_gel_ceramic_synthesis,"Y2.97(Al1-xGaX)5O12:Eu0.03 nanopowders were produc ... nto the initial solution, followed by evaporation."
1678,10.1016/j.materresbull.2004.08.013,sol_gel_ceramic_synthesis,"LiCrxMn2 - xO4 (x = 0.01, 0.02, 0.05, 0.10, 0.20)  ... ical as well as electrochemical characterizations."
